,Crop_Year,Season,Crop,Area,Production
1673,2008,Whole Year ,Onion,140984,1458144
1674,2008,Whole Year ,Potato,628828,7134954
1675,2008,Whole Year ,Ragi,90079,170658
1676,2008,Whole Year ,Rapeseed &Mustard,257,63
1677,2008,Whole Year ,Sannhamp,3088,6112
1678,2008,Whole Year ,Sesamum,307497,134021
1679,2008,Whole Year ,Small millets,327390,109798
1680,2008,Whole Year ,Sugarcane,2210135,170440148
1681,2008,Whole Year ,Sunflower,444294,361252
1682,2008,Whole Year ,Sweet potato,23538,133626
1683,2008,Whole Year ,Tapioca,236411,7498873
1684,2008,Whole Year ,Tobacco,300052,397657
1685,2008,Whole Year ,Turmeric,145174,714980
1686,2008,Whole Year ,Urad,263671,83697
1687,2008,Winter     ,Gram,200,100
1688,2008,Winter     ,Groundnut,2065,2285.7
1689,2008,Winter     ,Horse-gram,58696,16089.3
1690,2008,Winter     ,Maize,307,675.3
1691,2008,Winter     ,Moong(Green Gram),85557,18852
1692,2008,Winter     ,Potato,7315,75575.8
1693,2008,Winter     ,Ragi,39333,23438.3
1694,2008,Winter     ,Rapeseed &Mustard,13736,2525.2
1695,2008,Winter     ,Rice,12287521,23254887
1696,2008,Winter     ,Sesamum,29564,6054.2
1697,2008,Winter     ,Sugarcane,10763,646243.7
1698,2008,Winter     ,Urad,90687,26669
1699,2008,Winter     ,Wheat,600,1100
1700,2009,Autumn     ,Groundnut,32789,30760.2
1701,2009,Autumn     ,Jute,2935,30368
1702,2009,Autumn     ,Maize,349932,650430.3
1703,2009,Autumn     ,Moong(Green Gram),21731,4951.1
1704,2009,Autumn     ,Ragi,33630,27616
1705,2009,Autumn     ,Rice,1877591,2124947
1706,2009,Autumn     ,Sesamum,5601,1451.2
1707,2009,Autumn     ,Urad,29523,6512.4
1708,2009,Kharif     ,Arecanut,61,77
1709,2009,Kharif     ,Arhar/Tur,2844516,1943902
1710,2009,Kharif     ,Bajra,8533034,5736162
1711,2009,Kharif     ,Banana,7087,89193
1712,2009,Kharif     ,Black pepper,12,8
1713,2009,Kharif     ,Cashewnut,171,146
1714,2009,Kharif     ,Castor seed,727626,998635
1715,2009,Kharif     ,Cotton(lint),8800618,19837908
1716,2009,Kharif     ,Cowpea(Lobia),2992,1428
1717,2009,Kharif     ,Dry chillies,171398,653121
1718,2009,Kharif     ,Dry ginger,10274,56840
1719,2009,Kharif     ,Gram,114622,60384
1720,2009,Kharif     ,Groundnut,4103929,3049061
1721,2009,Kharif     ,Guar seed,2757,2288
1722,2009,Kharif     ,Horse-gram,226768,111134
1723,2009,Kharif     ,Jowar,3059145,2568879
1724,2009,Kharif     ,Jute,810620,11227499
1725,2009,Kharif     ,Maize,4942083,8566207
1726,2009,Kharif     ,Mesta,58815,444157
1727,2009,Kharif     ,Moong(Green Gram),2243877,370161
1728,2009,Kharif     ,Moth,1324793,49149
1729,2009,Kharif     ,Niger seed,146378,36887
1730,2009,Kharif     ,Onion,197265,990256
1731,2009,Kharif     ,Other Cereals & Millets,30293,17536
1732,2009,Kharif     ,Other Kharif pulses,300488,140227
1733,2009,Kharif     ,Peas & beans (Pulses),2050,2250
1734,2009,Kharif     ,Potato,41806,310432
1735,2009,Kharif     ,Ragi,1039818,1454521
1736,2009,Kharif     ,Rice,21177804,49626072.31
1737,2009,Kharif     ,Sannhamp,4551,7644
1738,2009,Kharif     ,Sesamum,1381507,295950
1739,2009,Kharif     ,Small millets,660585,261705
1740,2009,Kharif     ,Soyabean,4265620,3451892
1741,2009,Kharif     ,Sugarcane,2740099,181699353
1742,2009,Kharif     ,Sunflower,478656,157826
1743,2009,Kharif     ,Sweet potato,21157,242319
1744,2009,Kharif     ,Tapioca,7186,56368
1745,2009,Kharif     ,Tobacco,62800,101500
1746,2009,Kharif     ,Turmeric,3,357
1747,2009,Kharif     ,Urad,2017471,720922
1748,2009,Kharif     ,other oilseeds,2924,3165
1749,2009,Rabi       ,Arhar/Tur,25650,13848
1750,2009,Rabi       ,Bajra,12062,10022
1751,2009,Rabi       ,Banana,44980,621747
1752,2009,Rabi       ,Barley,490359,1213148
1753,2009,Rabi       ,Coriander,6467,3673
1754,2009,Rabi       ,Cowpea(Lobia),680,588
1755,2009,Rabi       ,Dry chillies,56421,209961
1756,2009,Rabi       ,Garlic,34465,183113
1757,2009,Rabi       ,Gram,4144122,3597352
1758,2009,Rabi       ,Groundnut,514997,817163
1759,2009,Rabi       ,Horse-gram,156310,78561
1760,2009,Rabi       ,Jowar,4484229,3771021
1761,2009,Rabi       ,Khesari,434433,294517
1762,2009,Rabi       ,Linseed,178916,81282
1763,2009,Rabi       ,Maize,728871,2993160
1764,2009,Rabi       ,Masoor,907297,737059
1765,2009,Rabi       ,Moong(Green Gram),129361,52560
1766,2009,Rabi       ,Onion,76417,1646760
1767,2009,Rabi       ,Other  Rabi pulses,84621,58770
1768,2009,Rabi       ,Other Cereals & Millets,19938,23458
1769,2009,Rabi       ,Peas & beans (Pulses),395405,471426
1770,2009,Rabi       ,Potato,939961,27449342
1771,2009,Rabi       ,Ragi,33889,56686
1772,2009,Rabi       ,Rapeseed &Mustard,3973783,4738191
1773,2009,Rabi       ,Rice,1456623,5072761
1774,2009,Rabi       ,Safflower,271734,167701
1775,2009,Rabi       ,Sesamum,45804,12025
1776,2009,Rabi       ,Small millets,3300,4531
1777,2009,Rabi       ,Sunflower,543307,232944
1778,2009,Rabi       ,Tapioca,3,44
1779,2009,Rabi       ,Tobacco,86296,232579
1780,2009,Rabi       ,Turmeric,1318,4351
1781,2009,Rabi       ,Urad,416121,294234
1782,2009,Rabi       ,Wheat,23310434,71322251
1783,2009,Rabi       ,other oilseeds,99941,36444
1784,2009,Summer     ,Bajra,174985,397169
1785,2009,Summer     ,Banana,2336,96059
1786,2009,Summer     ,Cotton(lint),10,8
1787,2009,Summer     ,Dry chillies,6609,30419
1788,2009,Summer     ,Groundnut,157220,266872.4
1789,2009,Summer     ,Horse-gram,276,74.5
1790,2009,Summer     ,Jowar,5973,8824
1791,2009,Summer     ,Maize,294191,897347
1792,2009,Summer     ,Moong(Green Gram),348816,144978.1
1793,2009,Summer     ,Onion,16463,205074
1794,2009,Summer     ,Other  Rabi pulses,1,1
1795,2009,Summer     ,Potato,5343,76953
1796,2009,Summer     ,Ragi,8226,15224.9
1797,2009,Summer     ,Rice,2644186,7404763
1798,2009,Summer     ,Sesamum,192975,154443.5
1799,2009,Summer     ,Sunflower,35636,40160
1800,2009,Summer     ,Tobacco,534,2283
1801,2009,Summer     ,Urad,59566,34412.7
1802,2009,Summer     ,Wheat,3994,5782.4
1803,2009,Whole Year ,Arecanut,383402,1459092
1804,2009,Whole Year ,Arhar/Tur,351428,273673
1805,2009,Whole Year ,Bajra,252341,376872
1806,2009,Whole Year ,Banana,362833,11245142
1807,2009,Whole Year ,Barley,75065,97660
1808,2009,Whole Year ,Black pepper,197842,122533
1809,2009,Whole Year ,Cardamom,64421,11896
1810,2009,Whole Year ,Cashewnut,350603,176079
1811,2009,Whole Year ,Castor seed,6257,3430
1812,2009,Whole Year ,Coconut ,1735991,7041992679
1813,2009,Whole Year ,Coriander,446245,387078
1814,2009,Whole Year ,Cotton(lint),1183987,1064433
1815,2009,Whole Year ,Dry chillies,162247,167974
1816,2009,Whole Year ,Dry ginger,87226,1660479
1817,2009,Whole Year ,Garlic,100484,444990
1818,2009,Whole Year ,Gram,3015164,3223172
1819,2009,Whole Year ,Groundnut,620073,1145228
1820,2009,Whole Year ,Guar seed,2719557,246182
1821,2009,Whole Year ,Horse-gram,47231,22530
1822,2009,Whole Year ,Jowar,238476,221960
1823,2009,Whole Year ,Khesari,53778,40118
1824,2009,Whole Year ,Linseed,106966,48920
1825,2009,Whole Year ,Maize,1056615,2156946
1826,2009,Whole Year ,Masoor,519238,272042
1827,2009,Whole Year ,Mesta,2031,3193
1828,2009,Whole Year ,Moong(Green Gram),138138,47673
1829,2009,Whole Year ,Niger seed,95632,21058
1830,2009,Whole Year ,Oilseeds total,121468,215842
1831,2009,Whole Year ,Onion,142203,1497093
1832,2009,Whole Year ,Peas & beans (Pulses),194056,90793
1833,2009,Whole Year ,Potato,254466,2946885
1834,2009,Whole Year ,Ragi,82717,161059
1835,2009,Whole Year ,Rapeseed &Mustard,768981,805982
1836,2009,Whole Year ,Rice,1593071,1355660
1837,2009,Whole Year ,Safflower,409,122
1838,2009,Whole Year ,Sannhamp,8030,6824
1839,2009,Whole Year ,Sesamum,383217,169133
1840,2009,Whole Year ,Soyabean,5439849,6419379
1841,2009,Whole Year ,Sugarcane,1343027,105742087
1842,2009,Whole Year ,Sunflower,364993,289512
1843,2009,Whole Year ,Sweet potato,18717,106542
1844,2009,Whole Year ,Tapioca,208892,6784742
1845,2009,Whole Year ,Tobacco,349881,502537
1846,2009,Whole Year ,Turmeric,129441,645150
1847,2009,Whole Year ,Urad,259722,98712
1848,2009,Whole Year ,Wheat,4458995,8865378
1849,2009,Winter     ,Gram,100,100
1850,2009,Winter     ,Groundnut,3685,4438.5
1851,2009,Winter     ,Horse-gram,64317,19852.9
1852,2009,Winter     ,Maize,211,301.7
1853,2009,Winter     ,Moong(Green Gram),120690,27252.6
1854,2009,Winter     ,Potato,7877,96996.8
1855,2009,Winter     ,Ragi,36949,23729
1856,2009,Winter     ,Rapeseed &Mustard,12841,2735.4
1857,2009,Winter     ,Rice,11834422,21772852
1858,2009,Winter     ,Sesamum,33075,8007
1859,2009,Winter     ,Sugarcane,7968,489940.1
1860,2009,Winter     ,Urad,93222,30268.8
1861,2009,Winter     ,Wheat,700,1000
1862,2010,Autumn     ,Groundnut,34243,32674.1
1863,2010,Autumn     ,Jowar,25,10
1864,2010,Autumn     ,Jute,3181,36337
1865,2010,Autumn     ,Maize,378743,836841.5
1866,2010,Autumn     ,Moong(Green Gram),25378,6479.2
1867,2010,Autumn     ,Ragi,39277,33256.3
1868,2010,Autumn     ,Rice,1804822.28,2052976.26
1869,2010,Autumn     ,Sesamum,7411,1930.3
1870,2010,Autumn     ,Sugarcane,154.23,1332.95
1871,2010,Autumn     ,Urad,35912,8514
1872,2010,Kharif     ,Arecanut,60,78
1873,2010,Kharif     ,Arhar/Tur,4261187,2688271
1874,2010,Kharif     ,Bajra,9207103,11311571
1875,2010,Kharif     ,Banana,7061,86322
1876,2010,Kharif     ,Black pepper,11,6
1877,2010,Kharif     ,Cashewnut,173,131
1878,2010,Kharif     ,Castor seed,889033,1377113
1879,2010,Kharif     ,Coriander,3,1
1880,2010,Kharif     ,Cotton(lint),10800593,27165147
1881,2010,Kharif     ,Cowpea(Lobia),73023,37252
1882,2010,Kharif     ,Dry chillies,265444,585298
1883,2010,Kharif     ,Dry ginger,10602,59719
1884,2010,Kharif     ,Garlic,3,4
1885,2010,Kharif     ,Ginger,2082,15615
1886,2010,Kharif     ,Groundnut,5030428,6840518
1887,2010,Kharif     ,Guar seed,2441,2033
1888,2010,Kharif     ,Horse-gram,235287,118335
1889,2010,Kharif     ,Jowar,2862585,3251860
1890,2010,Kharif     ,Jute,766337,9973773
1891,2010,Kharif     ,Maize,6425121,15848320
1892,2010,Kharif     ,Mango,213,2660
1893,2010,Kharif     ,Mesta,61317,503456
1894,2010,Kharif     ,Moong(Green Gram),2783582,1482141
1895,2010,Kharif     ,Moth,1621712,789848
1896,2010,Kharif     ,Niger seed,240962,58845
1897,2010,Kharif     ,Onion,168766,1393303
1898,2010,Kharif     ,Other Cereals & Millets,77860,86597
1899,2010,Kharif     ,Other Kharif pulses,278997,186229
1900,2010,Kharif     ,Peas & beans (Pulses),7262,40378
1901,2010,Kharif     ,Potato,50429,417856
1902,2010,Kharif     ,Ragi,1126714,1931133
1903,2010,Kharif     ,Rice,24491074,57440268
1904,2010,Kharif     ,Safflower,70,56
1905,2010,Kharif     ,Sannhamp,2883,4656
1906,2010,Kharif     ,Sesamum,1375176.81,490688.9
1907,2010,Kharif     ,Small millets,549328,216417
1908,2010,Kharif     ,Soyabean,9558319,12316413
1909,2010,Kharif     ,Sugarcane,3095365,206698887
1910,2010,Kharif     ,Sunflower,286402,160271
1911,2010,Kharif     ,Sweet potato,20913,219882
1912,2010,Kharif     ,Tapioca,6086,65366
1913,2010,Kharif     ,Tobacco,59900,104500
1914,2010,Kharif     ,Turmeric,4,6
1915,2010,Kharif     ,Urad,2459760,1344038
1916,2010,Kharif     ,other oilseeds,102431,37880
1917,2010,Rabi       ,Arecanut,73099,74356
1918,2010,Rabi       ,Arhar/Tur,28218,29101.6
1919,2010,Rabi       ,Bajra,16148,17390
1920,2010,Rabi       ,Banana,47628,653502
1921,2010,Rabi       ,Barley,677806,1693660
1922,2010,Rabi       ,Black pepper,600,120
1923,2010,Rabi       ,Cashewnut,1100,310
1924,2010,Rabi       ,Coriander,145,43
1925,2010,Rabi       ,Cotton(lint),129125,155407
1926,2010,Rabi       ,Cowpea(Lobia),27746,7669
1927,2010,Rabi       ,Dry chillies,50465,165650
1928,2010,Rabi       ,Dry ginger,211,1850
1929,2010,Rabi       ,Garlic,1458,1601
1930,2010,Rabi       ,Gram,8862496,7678923.16
1931,2010,Rabi       ,Groundnut,477741.25,768379.4
1932,2010,Rabi       ,Horse-gram,166195,94806
1933,2010,Rabi       ,Jowar,4242216,3341057
1934,2010,Rabi       ,Khesari,512130,357411
1935,2010,Rabi       ,Linseed,257083,104071
1936,2010,Rabi       ,Maize,932990.54,4251144.62
1937,2010,Rabi       ,Masoor,1618613,902033
1938,2010,Rabi       ,Moong(Green Gram),149533,58218.5
1939,2010,Rabi       ,Onion,45905,665652
1940,2010,Rabi       ,Other  Rabi pulses,69215,53051
1941,2010,Rabi       ,Other Cereals & Millets,30707,37027
1942,2010,Rabi       ,Peas & beans (Pulses),647651,531964
1943,2010,Rabi       ,Potato,999020,27277001
1944,2010,Rabi       ,Ragi,51143,79325
1945,2010,Rabi       ,Rapeseed &Mustard,5466244,7522833.38
1946,2010,Rabi       ,Rice,1936100,7198915
1947,2010,Rabi       ,Safflower,242732,152686
1948,2010,Rabi       ,Sesamum,46090,13189
1949,2010,Rabi       ,Small millets,5333,4875
1950,2010,Rabi       ,Sunflower,351265.9,214541.4
1951,2010,Rabi       ,Sweet potato,163,923
1952,2010,Rabi       ,Tapioca,3,57
1953,2010,Rabi       ,Tobacco,114537,307926
1954,2010,Rabi       ,Turmeric,1374,4548
1955,2010,Rabi       ,Urad,463131,255325
1956,2010,Rabi       ,Wheat,29834114,93038648
1957,2010,Rabi       ,other oilseeds,1197959,486850
1958,2010,Summer     ,Bajra,383995,942666
1959,2010,Summer     ,Cotton(lint),5,5
1960,2010,Summer     ,Dry chillies,7484,22763
1961,2010,Summer     ,Groundnut,315974,546717.9
1962,2010,Summer     ,Horse-gram,404,119.1
1963,2010,Summer     ,Jowar,5446,11403
1964,2010,Summer     ,Maize,319029,1128866.1
1965,2010,Summer     ,Moong(Green Gram),469878,234986.4
1966,2010,Summer     ,Onion,4680,49792
1967,2010,Summer     ,Other  Rabi pulses,2,2
1968,2010,Summer     ,Peas & beans (Pulses),1470,12493
1969,2010,Summer     ,Potato,3877,51861
1970,2010,Summer     ,Ragi,9011,17277.9
1971,2010,Summer     ,Rice,2666967.63,8170994.59
1972,2010,Summer     ,Sesamum,263570,207402.4
1973,2010,Summer     ,Sunflower,26203,31082
1974,2010,Summer     ,Urad,77251,46156
1975,2010,Summer     ,Wheat,2857,4174
1976,2010,Whole Year ,Arecanut,326147.5,2405015.51
1977,2010,Whole Year ,Banana,264702.14,6713784.4
1978,2010,Whole Year ,Black pepper,197172.55,63037.57
1979,2010,Whole Year ,Cardamom,19081,2621
1980,2010,Whole Year ,Cashewnut,254046.75,130255.53
1981,2010,Whole Year ,Coconut ,1255481.13,5596200360
1982,2010,Whole Year ,Coriander,401313,306468
1983,2010,Whole Year ,Dry chillies,106944,187303
1984,2010,Whole Year ,Dry ginger,90256.93,420151.36
1985,2010,Whole Year ,Garlic,123423,556283
1986,2010,Whole Year ,Ginger,2472,23054
1987,2010,Whole Year ,Guar seed,3123746,1630344
1988,2010,Whole Year ,Mesta,2277,3319
1989,2010,Whole Year ,Oilseeds total,31854,29251
1990,2010,Whole Year ,Onion,192222,3388793
1991,2010,Whole Year ,Potato,279412,3273902
1992,2010,Whole Year ,Sannhamp,6178,14864
1993,2010,Whole Year ,Sesamum,360426,178047
1994,2010,Whole Year ,Sugarcane,1686087.91,128899408.6
1995,2010,Whole Year ,Sunflower,225361,156170
1996,2010,Whole Year ,Sweet potato,17188,85500
1997,2010,Whole Year ,Tapioca,90479.1,2525431.66
1998,2010,Whole Year ,Tobacco,307670,458069
1999,2010,Whole Year ,Turmeric,105453.78,570806.39
2000,2010,Winter     ,Arhar/Tur,160,130
2001,2010,Winter     ,Gram,330,330
2002,2010,Winter     ,Groundnut,3074,3603.5
2003,2010,Winter     ,Horse-gram,69005,22090.7
2004,2010,Winter     ,Maize,740,1528
2005,2010,Winter     ,Moong(Green Gram),78502,17378.6
2006,2010,Winter     ,Potato,6528,76205.6
2007,2010,Winter     ,Ragi,38276,27206.6
2008,2010,Winter     ,Rapeseed &Mustard,15925,3343.3
2009,2010,Winter     ,Rice,10867936.59,20314124.25
2010,2010,Winter     ,Sannhamp,160,112
2011,2010,Winter     ,Sesamum,38929,9123.7
2012,2010,Winter     ,Sugarcane,13552,935497.3
2013,2010,Winter     ,Urad,89773,28131.8
2014,2010,Winter     ,Wheat,130,290
2015,2011,Autumn     ,Groundnut,29262,23823.1
2016,2011,Autumn     ,Jute,3910,32084
2017,2011,Autumn     ,Maize,396702,901743.2
2018,2011,Autumn     ,Moong(Green Gram),24786,5252.3
2019,2011,Autumn     ,Paddy,276486,338015
2020,2011,Autumn     ,Ragi,28651,21111.3
2021,2011,Autumn     ,Rice,1696593.83,2356588.07
2022,2011,Autumn     ,Sesamum,5461,1283.2
2023,2011,Autumn     ,Urad,29714,6031.5
2024,2011,Kharif     ,Arecanut,60,77
2025,2011,Kharif     ,Arhar/Tur,3712533,2417296
2026,2011,Kharif     ,Bajra,3289310,4918830
2027,2011,Kharif     ,Banana,7185,85388
2028,2011,Kharif     ,Barley,76885,128552
2029,2011,Kharif     ,Black pepper,11,5
2030,2011,Kharif     ,Brinjal,29,428
2031,2011,Kharif     ,Cashewnut,159,50
2032,2011,Kharif     ,Castor seed,1161627,1877279
2033,2011,Kharif     ,Cotton(lint),11584943,27239020
2034,2011,Kharif     ,Cowpea(Lobia),72807,37435
2035,2011,Kharif     ,Dry chillies,302516,713839
2036,2011,Kharif     ,Dry ginger,10372,61351
2037,2011,Kharif     ,Ginger,3150,28720
2038,2011,Kharif     ,Groundnut,3873190,4292730
2039,2011,Kharif     ,Guar seed,53352,44924
2040,2011,Kharif     ,Horse-gram,158701,75586
2041,2011,Kharif     ,Jowar,2000527,2786738
2042,2011,Kharif     ,Jute,802129,10706779
2043,2011,Kharif     ,Maize,5093365,12203353
2044,2011,Kharif     ,Mango,206,401
2045,2011,Kharif     ,Mesta,64069,571117
2046,2011,Kharif     ,Moong(Green Gram),1286361,605067
2047,2011,Kharif     ,Moth,48183,25444
2048,2011,Kharif     ,Niger seed,230185,54825
2049,2011,Kharif     ,Onion,176153,1228879
2050,2011,Kharif     ,Orange,14938,172501
2051,2011,Kharif     ,Other Cereals & Millets,16000,9857
2052,2011,Kharif     ,Other Kharif pulses,230457,144306
2053,2011,Kharif     ,Papaya,7321,145451
2054,2011,Kharif     ,Peas & beans (Pulses),5779,34712
2055,2011,Kharif     ,Potato,40338,343501
2056,2011,Kharif     ,Ragi,1023202,1624293
2057,2011,Kharif     ,Rice,24658673,62129437
2058,2011,Kharif     ,Safflower,282,227
2059,2011,Kharif     ,Sannhamp,6215,11188
2060,2011,Kharif     ,Sesamum,749810.56,252993.05
2061,2011,Kharif     ,Small millets,575095,273786
2062,2011,Kharif     ,Soyabean,9306315,11051812
2063,2011,Kharif     ,Sugarcane,2168643,129293198
2064,2011,Kharif     ,Sunflower,245997,118135
2065,2011,Kharif     ,Sweet potato,22709,249442
2066,2011,Kharif     ,Tapioca,10033,96601
2067,2011,Kharif     ,Tobacco,62941,117686
2068,2011,Kharif     ,Turmeric,2,3
2069,2011,Kharif     ,Urad,1916880,987264
2070,2011,Kharif     ,Wheat,26,1428
2071,2011,Kharif     ,other oilseeds,49216,1050821
2072,2011,Rabi       ,Arecanut,68699,60075
2073,2011,Rabi       ,Arhar/Tur,4089,1952
2074,2011,Rabi       ,Bajra,27925,58645
2075,2011,Rabi       ,Barley,248663,652218
2076,2011,Rabi       ,Black pepper,3647,5198
2077,2011,Rabi       ,Blackgram,680,450
2078,2011,Rabi       ,Brinjal,9,89
2079,2011,Rabi       ,Coriander,6511,3603
2080,2011,Rabi       ,Cotton(lint),100245,130081
2081,2011,Rabi       ,Cowpea(Lobia),35861,19566
2082,2011,Rabi       ,Dry chillies,73314,200932
2083,2011,Rabi       ,Garlic,34427,177919
2084,2011,Rabi       ,Ginger,16338,121369
2085,2011,Rabi       ,Gram,6326454,5997684
2086,2011,Rabi       ,Groundnut,565951,1138949
2087,2011,Rabi       ,Horse-gram,140551,69198
2088,2011,Rabi       ,Jowar,3563429,2512200
2089,2011,Rabi       ,Khesari,499465,365993
2090,2011,Rabi       ,Linseed,238100,115920
2091,2011,Rabi       ,Maize,1046893,4935769
2092,2011,Rabi       ,Masoor,1453770,974870
2093,2011,Rabi       ,Moong(Green Gram),163398,95027
2094,2011,Rabi       ,Onion,106138,2676606
2095,2011,Rabi       ,Other  Rabi pulses,181354,94270
2096,2011,Rabi       ,Other Cereals & Millets,53777,54012
2097,2011,Rabi       ,Other Kharif pulses,20,20
2098,2011,Rabi       ,Peas & beans (Pulses),667076,657758
2099,2011,Rabi       ,Pineapple,14158,223624
2100,2011,Rabi       ,Potato,962816,22262024
2101,2011,Rabi       ,Ragi,53199,103813
2102,2011,Rabi       ,Rapeseed &Mustard,2960535,3368853
2103,2011,Rabi       ,Rice,1307120,4549956
2104,2011,Rabi       ,Safflower,197124,113541
2105,2011,Rabi       ,Sesamum,42521,13832
2106,2011,Rabi       ,Small millets,4631,3990
2107,2011,Rabi       ,Sunflower,245235,123504
2108,2011,Rabi       ,Sweet potato,6558,25769
2109,2011,Rabi       ,Tapioca,1,24
2110,2011,Rabi       ,Tobacco,119681,284786
2111,2011,Rabi       ,Turmeric,1832,5155
2112,2011,Rabi       ,Urad,559229,373752
2113,2011,Rabi       ,Wheat,26469500,91782163
2114,2011,Rabi       ,other oilseeds,7747,5312
2115,2011,Summer     ,Bajra,435713,1098079
2116,2011,Summer     ,Banana,2175,95023
2117,2011,Summer     ,Brinjal,14,177
2118,2011,Summer     ,Cotton(lint),8,8
2119,2011,Summer     ,Dry chillies,5663,19830
2120,2011,Summer     ,Groundnut,406737,749988.6
2121,2011,Summer     ,Horse-gram,90,27.4
2122,2011,Summer     ,Jowar,10518,19244
2123,2011,Summer     ,Maize,351015,1271462.8
2124,2011,Summer     ,Moong(Green Gram),416722,212272.8
2125,2011,Summer     ,Onion,25910,422922
2126,2011,Summer     ,Paddy,393620,1080072
2127,2011,Summer     ,Peas & beans (Pulses),1345,12183
2128,2011,Summer     ,Potato,3192,40339
2129,2011,Summer     ,Ragi,7732,14755.4
2130,2011,Summer     ,Rice,2400705.01,7353944.94
2131,2011,Summer     ,Sesamum,256250,202123
2132,2011,Summer     ,Sunflower,27644,30149
2133,2011,Summer     ,Tobacco,405,1251
2134,2011,Summer     ,Urad,61998,39106.5
2135,2011,Summer     ,Wheat,1461,2396.7
2136,2011,Whole Year ,Arecanut,343235.36,1910527.34
2137,2011,Whole Year ,Arhar/Tur,35968,31292
2138,2011,Whole Year ,Banana,387564.4,12469372.59
2139,2011,Whole Year ,Black pepper,111714.38,46069.34
2140,2011,Whole Year ,Cardamom,32194,4127
2141,2011,Whole Year ,Cashewnut,360845.21,167472.69
2142,2011,Whole Year ,Castor seed,6202,2575
2143,2011,Whole Year ,Coconut ,1810864.94,13594220064
2144,2011,Whole Year ,Coriander,188506,86238
2145,2011,Whole Year ,Dry chillies,132921,138776
2146,2011,Whole Year ,Dry ginger,58155.59,226684.36
2147,2011,Whole Year ,Garlic,125266,612950
2148,2011,Whole Year ,Ginger,1907,20910
2149,2011,Whole Year ,Gram,8592,6234
2150,2011,Whole Year ,Guar seed,128300,74500
2151,2011,Whole Year ,Horse-gram,68968,37181
2152,2011,Whole Year ,Mesta,825,1028
2153,2011,Whole Year ,Moong(Green Gram),164069,85118
2154,2011,Whole Year ,Oilseeds total,32500,33000
2155,2011,Whole Year ,Onion,119435,1738663
2156,2011,Whole Year ,Potato,305035,4130332
2157,2011,Whole Year ,Sannhamp,1440,3236
2158,2011,Whole Year ,Sesamum,328209,172339
2159,2011,Whole Year ,Small millets,30150,36407
2160,2011,Whole Year ,Sugarcane,2513085.41,215169003.2
2161,2011,Whole Year ,Sunflower,171200,148572
2162,2011,Whole Year ,Sweet potato,11100,86965
2163,2011,Whole Year ,Tapioca,193500.84,6652179.64
2164,2011,Whole Year ,Tobacco,277397,421415
2165,2011,Whole Year ,Turmeric,198584.45,1053985.54
2166,2011,Whole Year ,Urad,308263,178816
2167,2011,Whole Year ,other oilseeds,69600,38100
2168,2011,Winter     ,Arhar/Tur,302,246
2169,2011,Winter     ,Gram,138,138
2170,2011,Winter     ,Groundnut,2140,2273.6
2171,2011,Winter     ,Horse-gram,44164,10667.9
2172,2011,Winter     ,Maize,212,262.4
2173,2011,Winter     ,Moong(Green Gram),41861,8495.3
2174,2011,Winter     ,Niger seed,31844,4768.9
2175,2011,Winter     ,Paddy,1875601,3297591
2176,2011,Winter     ,Potato,5779,63006.1
2177,2011,Winter     ,Ragi,34666,17959.4
2178,2011,Winter     ,Rapeseed &Mustard,10335,2192.2
2179,2011,Winter     ,Rice,11948801.9,25704328.47
2180,2011,Winter     ,Sannhamp,124,90
2181,2011,Winter     ,Sesamum,17874,3222.8
2182,2011,Winter     ,Sugarcane,15164,937913.1
2183,2011,Winter     ,Urad,76386,21972.4
2184,2011,Winter     ,Wheat,137,274
2185,2012,Autumn     ,Groundnut,27074,28209.9
2186,2012,Autumn     ,Jowar,26,10
2187,2012,Autumn     ,Jute,1776,3112.1
2188,2012,Autumn     ,Maize,392199,1240071.3
2189,2012,Autumn     ,Moong(Green Gram),21882,6000.2
2190,2012,Autumn     ,Paddy,238178,308745
2191,2012,Autumn     ,Ragi,27597,23664.3
2192,2012,Autumn     ,Rice,1640916,2936985
2193,2012,Autumn     ,Sesamum,4442,1297.1
2194,2012,Autumn     ,Small millets,1057,763
2195,2012,Autumn     ,Urad,27091,7939.1
2196,2012,Kharif     ,Arecanut,581,365
2197,2012,Kharif     ,Arhar/Tur,3215820,2619248
2198,2012,Kharif     ,Bajra,2964023,4176107
2199,2012,Kharif     ,Banana,7257,95514
2200,2012,Kharif     ,Barley,80682,108598
2201,2012,Kharif     ,Brinjal,8829,112041
2202,2012,Kharif     ,Cabbage,736,15653
2203,2012,Kharif     ,Cashewnut,121926,33100
2204,2012,Kharif     ,Castor seed,901749,1559108.53
2205,2012,Kharif     ,Coriander,1109,717
2206,2012,Kharif     ,Cotton(lint),9473397,19686223
2207,2012,Kharif     ,Cowpea(Lobia),67999,18647
2208,2012,Kharif     ,Dry chillies,167566,448374
2209,2012,Kharif     ,Dry ginger,11178,67830
2210,2012,Kharif     ,Ginger,3370,30730
2211,2012,Kharif     ,Gram,18,20
2212,2012,Kharif     ,Grapes,270,8188
2213,2012,Kharif     ,Groundnut,3596176,2898168
2214,2012,Kharif     ,Guar seed,23538,22485
2215,2012,Kharif     ,Horse-gram,215253,94989
2216,2012,Kharif     ,Jowar,1664360,2413138
2217,2012,Kharif     ,Jute,775067,9131021
2218,2012,Kharif     ,Lemon,23602,177221
